"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Firmicutes","CFGB10318","OFGB10318","FGB10318","GGB4658","GGB4658_SGB6445"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_limosum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas_SGB15086"
"Bacteria","Firmicutes","CFGB73062","OFGB73062","FGB73062","GGB9059","GGB9059_SGB13976"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","Clostridiales_bacterium_Marseille_P2846"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_AM48_27BH"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_SGB4691"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Wansuia","Wansuia_hejianensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_massiliensis"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9694","GGB9694_SGB15207"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9784","GGB9784_SGB15407"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter_secundus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_CLA_AA_H215"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania_filiformis"
"Bacteria","Firmicutes","CFGB2844","OFGB2844","FGB2844","GGB9110","GGB9110_SGB14043"
"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella_wadsworthensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_finegoldii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Provencibacterium","Provencibacterium_massiliense"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9646","GGB9646_SGB15123"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_urolithinfaciens"
"Bacteria","Firmicutes","CFGB1011","OFGB1011","FGB1011","GGB2653","GGB2653_SGB3574"
"Bacteria","Firmicutes","CFGB1776","OFGB1776","FGB1776","GGB4684","GGB4684_SGB6478"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9529","GGB9529_SGB14929"
"Bacteria","Firmicutes","CFGB3070","OFGB3070","FGB3070","GGB9775","GGB9775_SGB15395"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum","Anaerotignum_faecicola"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena_contorta"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Congzhengia","Congzhengia_minquanensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB51441","GGB51441_SGB71759"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacteriaceae_unclassified","Eubacteriaceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_sp_AF16_48"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor_plautii"
"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallis","Victivallis_vadensis"
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_desulfuricans"
"Bacteria","Firmicutes","CFGB4605","OFGB4605","FGB4605","GGB13404","GGB13404_SGB14252"
"Bacteria","Firmicutes","CFGB1776","OFGB1776","FGB1776","GGB4683","GGB4683_SGB6473"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_mitis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9237","GGB9237_SGB14179"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3480","GGB3480_SGB4648"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3649","GGB3649_SGB4958"
"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB45491","GGB45491_SGB63163"
"Bacteria","Firmicutes","CFGB9828","OFGB9828","FGB9828","GGB85719","GGB85719_SGB118452"
"Bacteria","Firmicutes","CFGB72939","OFGB72939","FGB72939","GGB74511","GGB74511_SGB105989"
"Bacteria","Firmicutes","CFGB2959","OFGB2959","FGB2959","GGB9301","GGB9301_SGB14262"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_Marseille_Q4143"
"Bacteria","Firmicutes","CFGB1374","OFGB1374","FGB1374","GGB3353","GGB3353_SGB4437"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Clostridium_leptum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Yeguiaceae","Yeguia","Yeguia_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9707","GGB9707_SGB15229"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ramulus"
"Bacteria","Lentisphaerae","CFGB2378","OFGB2378","FGB2378","GGB6518","GGB6518_SGB9205"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","GGB2980","GGB2980_SGB3962"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_massiliensis"
"Bacteria","Firmicutes","CFGB11916","OFGB11916","FGB11916","GGB34540","GGB34540_SGB54300"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerofilum","Anaerofilum_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Oscillospiraceae_bacterium_Marseille_Q3528"
"Bacteria","Firmicutes","CFGB2983","OFGB2983","FGB2983","GGB9343","GGB9343_SGB14307"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_hydrogenotrophica"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_Marseille_P3244"
"Bacteria","Firmicutes","CFGB3048","OFGB3048","FGB3048","GGB9559","GGB9559_SGB14968"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB58067","GGB58067_SGB79698"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9618","GGB9618_SGB15064"
"Bacteria","Firmicutes","CFGB1320","OFGB1320","FGB1320","GGB3160","GGB3160_SGB4174"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AF12_28"
"Bacteria","Firmicutes","CFGB3069","OFGB3069","FGB3069","GGB9769","GGB9769_SGB15388"
"Bacteria","Firmicutes","CFGB9989","OFGB9989","FGB9989","GGB9712","GGB9712_SGB15244"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bittarella","Bittarella_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_sp_BX1005"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Raoultibacter","Raoultibacter_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella_hathewayi"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_AF18_31LB"
"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","GGB9512","GGB9512_SGB14909"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_rubiinfantis"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia_odontolytica"
"Bacteria","Firmicutes","CFGB30287","OFGB30287","FGB30287","GGB42378","GGB42378_SGB59548"
"Bacteria","Firmicutes","CFGB1347","OFGB1347","FGB1347","GGB3287","GGB3287_SGB4341"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Varibaculum","Varibaculum_cambriense"
"Bacteria","Firmicutes","CFGB73147","OFGB73147","FGB73147","GGB9169","GGB9169_SGB14107"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","Christensenella_minuta"
"Bacteria","Firmicutes","CFGB2845","OFGB2845","FGB2845","GGB9115","GGB9115_SGB14048"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","Intestinimonas_butyriciproducens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_lavalensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","Clostridiales_bacterium"
"Bacteria","Candidatus_Melainabacteria","CFGB2106","OFGB2106","FGB2106","GGB5980","GGB5980_SGB8599"
"Bacteria","Firmicutes","CFGB2834","OFGB2834","FGB2834","GGB9063","GGB9063_SGB13982"
"Bacteria","Firmicutes","CFGB82363","OFGB82363","FGB82363","GGB9545","GGB9545_SGB14952"
"Bacteria","Firmicutes","CFGB45628","OFGB45628","FGB45628","GGB45613","GGB45613_SGB63326"
"Bacteria","Firmicutes","CFGB3012","OFGB3012","FGB3012","GGB9480","GGB9480_SGB14874"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_lenta"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3345","GGB3345_SGB4425"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Oliverpabstia","Oliverpabstia_intestinalis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_bicirculans"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_faecium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9642","GGB9642_SGB15119"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9634","GGB9634_SGB15093"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","Erysipelatoclostridium_ramosum"
"Bacteria","Firmicutes","CFGB72939","OFGB72939","FGB72939","GGB74511","GGB74511_SGB47635"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_sp_AM59_24XD"
"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9766","GGB9766_SGB15383"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas_coprocola"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Frisingicoccus","Frisingicoccus_SGB4674"
"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","bacterium_210917_DFI_7_65"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_sp_MCC283"
"Bacteria","Firmicutes","CFGB82363","OFGB82363","FGB82363","GGB9545","GGB9545_SGB14951"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia_SGB17168"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9621","GGB9621_SGB15073"
"Bacteria","Firmicutes","CFGB3069","OFGB3069","FGB3069","GGB9767","GGB9767_SGB15385"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_nordii"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Faecalibacillus_SGB6753"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9453","GGB9453_SGB14844"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_thermophilus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB4909"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB74505","GGB74505_SGB47518"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9715","GGB9715_SGB15265"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_intestinalis"
"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified","Clostridia_bacterium_UC5_1_1D1"
"Bacteria","Firmicutes","CFGB58251","OFGB58251","FGB58251","GGB9762","GGB9762_SGB15377"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","Intestinimonas_gabonensis"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Longicatena_caecimuris"
"Bacteria","Actinobacteria","CFGB2992","OFGB2992","FGB2992","GGB9412","GGB9412_SGB14770"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_OM04_12BH"
"Bacteria","Firmicutes","CFGB3041","OFGB3041","FGB3041","GGB9547","GGB9547_SGB14954"
"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB9719","GGB9719_SGB15273"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_xylanisolvens"
"Bacteria","Firmicutes","CFGB1226","OFGB1226","FGB1226","GGB2998","GGB2998_SGB3988"
"Bacteria","Firmicutes","CFGB3048","OFGB3048","FGB3048","GGB9559","GGB9559_SGB14969"
"Bacteria","Firmicutes","CFGB1201","OFGB1201","FGB1201","GGB2958","GGB2958_SGB3940"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_rubneri"
"Bacteria","Firmicutes","CFGB1227","OFGB1227","FGB1227","GGB3005","GGB3005_SGB3996"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_glycyrrhizinilyticus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Cuneatibacter","Cuneatibacter_sp_NSJ_177"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis"
"Bacteria","Firmicutes","CFGB1126","OFGB1126","FGB1126","GGB2848","GGB2848_SGB3813"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Bianqueaceae","Bianquea","Bianquea_SGB71281"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Intestinibacillus","Intestinibacillus_sp_Marseille_P6563"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter_sp_PC13"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora_sp_210928_DFI_3_58"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor_sp_An100"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania_sp_1001095H_141210_F2"
"Bacteria","Firmicutes","CFGB1262","OFGB1262","FGB1262","GGB3061","GGB3061_SGB4063"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3537","GGB3537_SGB4727"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Massiliimalia","Massiliimalia_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AM22_11AC"
"Bacteria","Firmicutes","CFGB9238","OFGB9238","FGB9238","GGB74463","GGB74463_SGB54347"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_australis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Anaerofustis","Anaerofustis_stercorihominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum","Anaerotignum_sp_MSJ_24"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerosacchariphilus","Anaerosacchariphilus_sp_NSJ_68"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9614","GGB9614_SGB15049"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Massiliimalia","Massiliimalia_timonensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB45537","GGB45537_SGB63217"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Lentihominibacter","Lentihominibacter_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Youxingia","Youxingia_wuxianensis"
"Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_coprocola"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister_invisus"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_plebeius"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Evtepia","Evtepia_gabavorous"
"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified","Clostridia_bacterium"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_pamelaeae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Hydrogeniiclostridium","Hydrogeniiclostridium_mannosilyticum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AT4"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia_piriformis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_Marseille_Q3526"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Allisonella","Allisonella_histaminiformans"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Eisenbergiella","Eisenbergiella_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","GGB9186","GGB9186_SGB14125"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3819","GGB3819_SGB5184"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3433","GGB3433_SGB4574"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_bacterium_Marseille_Q4145"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","GGB2987","GGB2987_SGB3969"
"Bacteria","Firmicutes","CFGB28775","OFGB28775","FGB28775","GGB3511","GGB3511_SGB4688"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinibacter","Intestinibacter_bartlettii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor_phocaeensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3550","GGB3550_SGB4746"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Sellimonas","Sellimonas_intestinalis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","Guopingia_tenuis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Zhenpiania","Zhenpiania_hominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_sp_NSJ_151"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia_SGB17153"
"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB9719","GGB9719_SGB53514"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_AF27_2AA"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor_gallinarum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Phocea","Phocea_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora_amygdalina"
"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","bacterium_210917_SL_2_15"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Diplocloster","Diplocloster_agilis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_caecimuris"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Anaerovorax","Anaerovorax_odorimutans"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","Christensenella_hongkongensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnotalea","Lachnotalea_sp_AF33_28"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia_SGB17154"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Butyricicoccus","Butyricicoccus_SGB14985"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Luoshenia","Luoshenia_tenuis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Massilistercora","Massilistercora_timonensis"
"Bacteria","Firmicutes","CFGB3009","OFGB3009","FGB3009","GGB31234","GGB31234_SGB14869"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","Clostridium_innocuum"
"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces_oris"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Massilioclostridium","Massilioclostridium_coli"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","GGB4456","GGB4456_SGB6141"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Eisenbergiella","Eisenbergiella_tayi"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9534","GGB9534_SGB14937"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","Christensenella_timonensis"
"Bacteria","Firmicutes","CFGB45628","OFGB45628","FGB45628","GGB58233","GGB58233_SGB79883"
"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified","Clostridia_bacterium_UC5_1_1E11"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9469","GGB9469_SGB14862"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Clostridium_symbiosum"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus","Amedibacillus_dolichus"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_gordonii"
"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_bacterium"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB55957","GGB55957_SGB77276"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium_edouardi"
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_sp_86"
"Bacteria","Firmicutes","CFGB9491","OFGB9491","FGB9491","GGB9491","GGB9491_SGB14888"
"Bacteria","Firmicutes","CFGB3004","OFGB3004","FGB3004","GGB58158","GGB58158_SGB79798"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_citroniae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bariatricus","Bariatricus_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor_capillosus"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_dispar"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_eggerthii"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3167","GGB3167_SGB4181"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_massiliensis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","Lachnospira_sp_NSJ_43"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3538","GGB3538_SGB4728"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_sp_AF34_35BH"
"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_muris"
"Bacteria","Firmicutes","CFGB30328","OFGB30328","FGB30328","GGB52106","GGB52106_SGB72838"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB48024"
